gender,trm_code,department,delivery,course_title,ath_team_member,grade,hours_attempted,hours_earned,career_gpa,sum,average_creditsper_year,course_count
0,1,17,0,258,1,8,8,8,2.99,125,31.25,42
0,1,17,0,523,1,15,3,3,2.99,125,31.25,42
0,1,17,0,163,1,15,3,3,2.99,125,31.25,42
0,2,4,0,45,1,5,4,4,2.99,125,31.25,42
0,2,14,0,74,1,15,0,0,2.99,125,31.25,42
0,2,17,3,520,1,15,3,3,2.99,125,31.25,42
0,2,17,0,269,1,15,10,10,2.99,125,31.25,42
0,4,14,0,74,1,15,0,0,2.99,125,31.25,42
0,4,17,0,253,1,7,8,8,2.99,125,31.25,42
0,4,17,0,571,1,15,6,6,2.99,125,31.25,42
0,6,0,3,364,1,4,3,3,2.99,125,31.25,42
0,6,9,3,246,1,5,3,3,2.99,125,31.25,42
0,0,9,3,367,1,0,3,3,2.99,125,31.25,42
0,0,9,3,422,1,11,3,3,2.99,125,31.25,42
0,0,9,3,568,1,5,3,3,2.99,125,31.25,42
0,0,20,3,366,1,0,3,3,2.99,125,31.25,42
0,5,9,3,429,1,5,3,3,2.99,125,31.25,42
0,5,9,3,325,1,0,3,3,2.99,125,31.25,42
0,5,9,3,59,1,12,3,0,2.99,125,31.25,42
0,5,9,3,111,1,4,3,3,2.99,125,31.25,42
0,6,9,3,375,1,2,3,3,2.99,125,31.25,42
0,6,9,3,368,1,0,3,3,2.99,125,31.25,42
0,0,9,3,422,1,5,3,3,2.99,125,31.25,42
0,5,9,3,59,1,0,3,3,2.99,125,31.25,42
1,1,6,0,193,1,15,4,4,3.5,372,93,164
1,1,6,0,193,1,15,4,4,3.5,372,93,164
1,1,10,0,274,1,2,3,3,3.5,372,93,164
1,1,10,0,274,1,2,3,3,3.5,372,93,164
1,1,10,0,276,1,0,3,3,3.5,372,93,164
1,1,10,0,276,1,0,3,3,3.5,372,93,164
1,1,13,0,105,1,1,3,3,3.5,372,93,164
1,1,13,0,105,1,1,3,3,3.5,372,93,164
1,1,14,0,74,1,15,0,0,3.5,372,93,164
1,1,14,0,74,1,15,0,0,3.5,372,93,164
1,1,33,0,217,1,2,3,3,3.5,372,93,164
1,1,33,0,217,1,2,3,3,3.5,372,93,164
1,2,2,0,115,1,2,3,3,3.5,372,93,164
1,2,2,0,115,1,2,3,3,3.5,372,93,164
1,2,9,0,247,1,2,3,3,3.5,372,93,164
1,2,9,0,247,1,2,3,3,3.5,372,93,164
1,2,14,0,74,1,15,0,0,3.5,372,93,164
1,2,14,0,74,1,15,0,0,3.5,372,93,164
1,2,33,0,216,1,4,3,3,3.5,372,93,164
1,2,33,0,216,1,4,3,3,3.5,372,93,164
1,2,55,0,136,1,2,3,3,3.5,372,93,164
1,2,55,0,136,1,2,3,3,3.5,372,93,164
1,2,61,0,189,1,0,3,3,3.5,372,93,164
1,2,61,0,189,1,0,3,3,3.5,372,93,164
1,3,50,0,411,1,2,3,3,3.5,372,93,164
1,3,50,0,411,1,2,3,3,3.5,372,93,164
1,3,50,0,412,1,2,3,3,3.5,372,93,164
1,3,50,0,412,1,2,3,3,3.5,372,93,164
1,4,10,0,275,1,5,3,3,3.5,372,93,164
1,4,10,0,275,1,5,3,3,3.5,372,93,164
1,4,13,0,134,1,0,3,3,3.5,372,93,164
1,4,13,0,134,1,0,3,3,3.5,372,93,164
1,4,14,0,74,1,15,0,0,3.5,372,93,164
1,4,14,0,74,1,15,0,0,3.5,372,93,164
1,4,17,0,578,1,0,3,3,3.5,372,93,164
1,4,17,0,578,1,0,3,3,3.5,372,93,164
1,4,22,0,290,1,2,3,3,3.5,372,93,164
1,4,22,0,290,1,2,3,3,3.5,372,93,164
1,4,33,0,217,1,4,3,3,3.5,372,93,164
1,4,33,0,217,1,4,3,3,3.5,372,93,164
1,4,38,0,389,1,4,3,3,3.5,372,93,164
1,4,38,0,389,1,4,3,3,3.5,372,93,164
1,1,0,0,458,1,5,3,3,3.5,372,93,164
1,1,0,0,458,1,5,3,3,3.5,372,93,164
1,1,9,0,372,1,2,3,3,3.5,372,93,164
1,1,9,0,372,1,2,3,3,3.5,372,93,164
1,1,9,0,468,1,0,3,3,3.5,372,93,164
1,1,9,0,468,1,0,3,3,3.5,372,93,164
1,1,10,0,431,1,0,3,3,3.5,372,93,164
1,1,10,0,431,1,0,3,3,3.5,372,93,164
1,1,14,0,74,1,15,0,0,3.5,372,93,164
1,1,14,0,74,1,15,0,0,3.5,372,93,164
1,1,52,0,419,1,5,3,3,3.5,372,93,164
1,1,52,0,419,1,5,3,3,3.5,372,93,164
1,1,61,0,344,1,7,3,3,3.5,372,93,164
1,1,61,0,344,1,7,3,3,3.5,372,93,164
1,2,9,0,350,1,15,3,3,3.5,372,93,164
1,2,9,0,350,1,15,3,3,3.5,372,93,164
1,2,14,0,74,1,15,0,0,3.5,372,93,164
1,2,14,0,74,1,15,0,0,3.5,372,93,164
1,2,18,0,346,1,2,3,3,3.5,372,93,164
1,2,18,0,346,1,2,3,3,3.5,372,93,164
1,2,33,0,228,1,5,3,3,3.5,372,93,164
1,2,33,0,228,1,5,3,3,3.5,372,93,164
1,2,39,0,302,1,2,3,3,3.5,372,93,164
1,2,39,0,302,1,2,3,3,3.5,372,93,164
1,2,55,0,152,1,0,3,3,3.5,372,93,164
1,2,55,0,152,1,0,3,3,3.5,372,93,164
1,3,9,0,350,1,15,5,5,3.5,372,93,164
1,3,9,0,350,1,15,5,5,3.5,372,93,164
1,4,0,0,364,1,0,3,3,3.5,372,93,164
1,4,0,0,364,1,0,3,3,3.5,372,93,164
1,4,14,0,74,1,15,0,0,3.5,372,93,164
1,4,14,0,74,1,15,0,0,3.5,372,93,164
1,4,14,0,84,1,2,3,3,3.5,372,93,164
1,4,14,0,84,1,2,3,3,3.5,372,93,164
1,4,18,0,385,1,4,3,3,3.5,372,93,164
1,4,18,0,385,1,4,3,3,3.5,372,93,164
1,4,39,0,302,1,17,3,0,3.5,372,93,164
1,4,39,0,302,1,17,3,0,3.5,372,93,164
1,4,52,0,419,1,5,3,3,3.5,372,93,164
1,4,52,0,419,1,5,3,3,3.5,372,93,164
1,1,9,0,65,1,5,3,3,3.5,372,93,164
1,1,9,0,65,1,5,3,3,3.5,372,93,164
1,1,9,0,332,1,4,3,3,3.5,372,93,164
1,1,9,0,332,1,4,3,3,3.5,372,93,164
1,1,9,0,495,1,0,1,1,3.5,372,93,164
1,1,9,0,495,1,0,1,1,3.5,372,93,164
1,1,14,0,74,1,15,0,0,3.5,372,93,164
1,1,14,0,74,1,15,0,0,3.5,372,93,164
1,1,52,0,625,1,5,4,4,3.5,372,93,164
1,1,52,0,625,1,5,4,4,3.5,372,93,164
1,1,59,0,610,1,5,3,3,3.5,372,93,164
1,1,59,0,610,1,5,3,3,3.5,372,93,164
1,2,9,0,495,1,2,2,2,3.5,372,93,164
1,2,9,0,495,1,2,2,2,3.5,372,93,164
1,2,9,0,423,1,0,3,3,3.5,372,93,164
1,2,9,0,423,1,0,3,3,3.5,372,93,164
1,2,9,0,205,1,5,3,3,3.5,372,93,164
1,2,9,0,205,1,5,3,3,3.5,372,93,164
1,2,9,0,57,1,15,2,2,3.5,372,93,164
1,2,9,0,57,1,15,2,2,3.5,372,93,164
1,2,10,0,262,1,4,3,3,3.5,372,93,164
1,2,10,0,262,1,4,3,3,3.5,372,93,164
1,2,14,0,74,1,15,0,0,3.5,372,93,164
1,2,14,0,74,1,15,0,0,3.5,372,93,164
1,2,14,0,525,1,15,0,0,3.5,372,93,164
1,2,14,0,525,1,15,0,0,3.5,372,93,164
1,4,9,0,434,1,4,3,3,3.5,372,93,164
1,4,9,0,434,1,4,3,3,3.5,372,93,164
1,4,9,0,355,1,0,3,3,3.5,372,93,164
1,4,9,0,355,1,0,3,3,3.5,372,93,164
1,4,9,0,369,1,15,1,1,3.5,372,93,164
1,4,9,0,369,1,15,1,1,3.5,372,93,164
1,4,10,0,299,1,0,3,3,3.5,372,93,164
1,4,10,0,299,1,0,3,3,3.5,372,93,164
1,4,14,0,74,1,15,0,0,3.5,372,93,164
1,4,14,0,74,1,15,0,0,3.5,372,93,164
1,4,14,0,525,1,15,0,0,3.5,372,93,164
1,4,14,0,525,1,15,0,0,3.5,372,93,164
1,4,44,0,170,1,4,4,4,3.5,372,93,164
1,4,44,0,170,1,4,4,4,3.5,372,93,164
1,4,50,0,8,1,8,3,3,3.5,372,93,164
1,4,50,0,8,1,8,3,3,3.5,372,93,164
1,0,9,0,360,1,0,2,2,3.5,372,93,164
1,0,9,0,360,1,0,2,2,3.5,372,93,164
1,0,9,0,206,1,2,2,2,3.5,372,93,164
1,0,9,0,206,1,2,2,2,3.5,372,93,164
1,0,9,0,373,1,0,2,2,3.5,372,93,164
1,0,9,0,373,1,0,2,2,3.5,372,93,164
1,5,9,0,76,1,5,2,2,3.5,372,93,164
1,5,9,0,76,1,5,2,2,3.5,372,93,164
1,5,9,0,491,1,0,2,2,3.5,372,93,164
1,5,9,0,491,1,0,2,2,3.5,372,93,164
1,5,15,0,100,1,0,2,2,3.5,372,93,164
1,5,15,0,100,1,0,2,2,3.5,372,93,164
1,6,9,3,370,1,2,2,2,3.5,372,93,164
1,6,9,3,370,1,2,2,2,3.5,372,93,164
1,6,9,3,353,1,2,2,2,3.5,372,93,164
1,6,9,3,353,1,2,2,2,3.5,372,93,164
1,6,20,0,366,1,2,2,2,3.5,372,93,164
1,6,20,0,366,1,2,2,2,3.5,372,93,164
1,0,0,0,364,1,0,2,2,3.5,372,93,164
1,0,0,0,364,1,0,2,2,3.5,372,93,164
1,0,9,0,422,1,2,2,2,3.5,372,93,164
1,0,9,0,422,1,2,2,2,3.5,372,93,164
1,0,9,0,79,1,0,2,2,3.5,372,93,164
1,0,9,0,79,1,0,2,2,3.5,372,93,164
1,5,9,3,172,1,2,2,2,3.5,372,93,164
1,5,9,3,172,1,2,2,2,3.5,372,93,164
1,5,9,3,201,1,4,2,2,3.5,372,93,164
1,5,9,3,201,1,4,2,2,3.5,372,93,164
1,5,9,3,484,1,15,2,2,3.5,372,93,164
1,5,9,3,484,1,15,2,2,3.5,372,93,164
1,6,9,3,146,1,0,2,2,3.5,372,93,164
1,6,9,3,146,1,0,2,2,3.5,372,93,164
1,6,9,3,484,1,15,2,2,3.5,372,93,164
1,6,9,3,484,1,15,2,2,3.5,372,93,164
1,6,9,3,567,1,6,2,2,3.5,372,93,164
1,6,9,3,567,1,6,2,2,3.5,372,93,164
1,5,9,0,484,1,15,1,1,3.5,372,93,164
1,5,9,0,484,1,15,1,1,3.5,372,93,164
1,2,6,0,237,1,7,4,4,3.42,334,83.5,134
1,2,6,0,237,1,7,4,4,3.42,334,83.5,134
1,2,14,0,74,1,15,0,0,3.42,334,83.5,134
1,2,14,0,74,1,15,0,0,3.42,334,83.5,134
1,2,38,0,389,1,6,3,3,3.42,334,83.5,134
1,2,38,0,389,1,6,3,3,3.42,334,83.5,134
1,2,61,0,197,1,4,3,3,3.42,334,83.5,134
1,2,61,0,197,1,4,3,3,3.42,334,83.5,134
1,2,64,0,144,1,5,3,3,3.42,334,83.5,134
1,2,64,0,144,1,5,3,3,3.42,334,83.5,134
1,4,9,0,268,1,5,3,3,3.42,334,83.5,134
1,4,9,0,268,1,5,3,3,3.42,334,83.5,134
1,4,14,0,74,1,15,0,0,3.42,334,83.5,134
1,4,14,0,74,1,15,0,0,3.42,334,83.5,134
1,4,50,0,405,1,4,3,3,3.42,334,83.5,134
1,4,50,0,405,1,4,3,3,3.42,334,83.5,134
1,4,52,0,419,1,4,3,3,3.42,334,83.5,134
1,4,52,0,419,1,4,3,3,3.42,334,83.5,134
1,4,58,0,607,1,0,3,3,3.42,334,83.5,134
1,4,58,0,607,1,0,3,3,3.42,334,83.5,134
1,1,10,0,279,1,5,3,3,3.42,334,83.5,134
1,1,10,0,279,1,5,3,3,3.42,334,83.5,134
1,1,10,0,431,1,5,3,3,3.42,334,83.5,134
1,1,10,0,431,1,5,3,3,3.42,334,83.5,134
1,1,14,0,74,1,15,0,0,3.42,334,83.5,134
1,1,14,0,74,1,15,0,0,3.42,334,83.5,134
1,1,39,0,300,1,2,3,3,3.42,334,83.5,134
1,1,39,0,300,1,2,3,3,3.42,334,83.5,134
1,1,55,0,315,1,4,3,3,3.42,334,83.5,134
1,1,55,0,315,1,4,3,3,3.42,334,83.5,134
1,2,9,0,205,1,4,3,3,3.42,334,83.5,134
1,2,9,0,205,1,4,3,3,3.42,334,83.5,134
1,2,9,0,371,1,0,3,3,3.42,334,83.5,134
1,2,9,0,371,1,0,3,3,3.42,334,83.5,134
1,2,14,0,74,1,15,0,0,3.42,334,83.5,134
1,2,14,0,74,1,15,0,0,3.42,334,83.5,134
1,2,33,0,224,1,5,3,3,3.42,334,83.5,134
1,2,33,0,224,1,5,3,3,3.42,334,83.5,134
1,2,55,0,152,1,0,3,3,3.42,334,83.5,134
1,2,55,0,152,1,0,3,3,3.42,334,83.5,134
1,3,50,0,6,1,2,3,3,3.42,334,83.5,134
1,3,50,0,6,1,2,3,3,3.42,334,83.5,134
1,3,52,0,591,1,2,3,3,3.42,334,83.5,134
1,3,52,0,591,1,2,3,3,3.42,334,83.5,134
1,4,9,0,434,1,2,3,3,3.42,334,83.5,134
1,4,9,0,434,1,2,3,3,3.42,334,83.5,134
1,4,9,0,355,1,6,3,3,3.42,334,83.5,134
1,4,9,0,355,1,6,3,3,3.42,334,83.5,134
1,4,9,0,495,1,0,1,1,3.42,334,83.5,134
1,4,9,0,495,1,0,1,1,3.42,334,83.5,134
1,4,14,0,74,1,15,0,0,3.42,334,83.5,134
1,4,14,0,74,1,15,0,0,3.42,334,83.5,134
1,4,39,0,301,1,4,3,3,3.42,334,83.5,134
1,4,39,0,301,1,4,3,3,3.42,334,83.5,134
1,4,41,0,86,1,0,1,1,3.42,334,83.5,134
1,4,41,0,86,1,0,1,1,3.42,334,83.5,134
1,4,50,0,335,1,5,3,3,3.42,334,83.5,134
1,4,50,0,335,1,5,3,3,3.42,334,83.5,134
1,1,9,0,372,1,0,3,3,3.42,334,83.5,134
1,1,9,0,372,1,0,3,3,3.42,334,83.5,134
1,1,9,0,65,1,4,3,3,3.42,334,83.5,134
1,1,9,0,65,1,4,3,3,3.42,334,83.5,134
1,1,9,0,70,1,0,1,1,3.42,334,83.5,134
1,1,9,0,70,1,0,1,1,3.42,334,83.5,134
1,1,10,0,277,1,5,3,3,3.42,334,83.5,134
1,1,10,0,277,1,5,3,3,3.42,334,83.5,134
1,1,14,0,74,1,15,0,0,3.42,334,83.5,134
1,1,14,0,74,1,15,0,0,3.42,334,83.5,134
1,1,33,0,231,1,2,3,3,3.42,334,83.5,134
1,1,33,0,231,1,2,3,3,3.42,334,83.5,134
1,2,9,0,246,1,0,3,3,3.42,334,83.5,134
1,2,9,0,246,1,0,3,3,3.42,334,83.5,134
1,2,9,0,80,1,0,3,3,3.42,334,83.5,134
1,2,9,0,80,1,0,3,3,3.42,334,83.5,134
1,2,9,0,423,1,2,3,3,3.42,334,83.5,134
1,2,9,0,423,1,2,3,3,3.42,334,83.5,134
1,2,9,0,367,1,0,3,3,3.42,334,83.5,134
1,2,9,0,367,1,0,3,3,3.42,334,83.5,134
1,2,9,0,66,1,2,3,3,3.42,334,83.5,134
1,2,9,0,66,1,2,3,3,3.42,334,83.5,134
1,2,14,0,74,1,15,0,0,3.42,334,83.5,134
1,2,14,0,74,1,15,0,0,3.42,334,83.5,134
1,2,50,0,51,1,0,3,3,3.42,334,83.5,134
1,2,50,0,51,1,0,3,3,3.42,334,83.5,134
1,4,0,0,364,1,0,3,3,3.42,334,83.5,134
1,4,0,0,364,1,0,3,3,3.42,334,83.5,134
1,4,9,0,356,1,0,3,3,3.42,334,83.5,134
1,4,9,0,356,1,0,3,3,3.42,334,83.5,134
1,4,14,0,74,1,15,0,0,3.42,334,83.5,134
1,4,14,0,74,1,15,0,0,3.42,334,83.5,134
1,4,30,0,620,1,5,4,4,3.42,334,83.5,134
1,4,30,0,620,1,5,4,4,3.42,334,83.5,134
1,4,33,0,231,1,6,3,3,3.42,334,83.5,134
1,4,33,0,231,1,6,3,3,3.42,334,83.5,134
1,1,9,0,361,1,0,3,3,3.42,334,83.5,134
1,1,9,0,361,1,0,3,3,3.42,334,83.5,134
1,1,9,0,206,1,6,3,3,3.42,334,83.5,134
1,1,9,0,206,1,6,3,3,3.42,334,83.5,134
1,1,9,0,373,1,2,3,3,3.42,334,83.5,134
1,1,9,0,373,1,2,3,3,3.42,334,83.5,134
1,2,9,0,348,1,2,3,3,3.42,334,83.5,134
1,2,9,0,348,1,2,3,3,3.42,334,83.5,134
1,2,9,0,353,1,2,3,3,3.42,334,83.5,134
1,2,9,0,353,1,2,3,3,3.42,334,83.5,134
1,2,18,0,366,1,6,3,3,3.42,334,83.5,134
1,2,18,0,366,1,6,3,3,3.42,334,83.5,134
1,4,9,0,491,1,5,3,3,3.42,334,83.5,134
1,4,9,0,491,1,5,3,3,3.42,334,83.5,134
1,4,9,0,76,1,2,3,3,3.42,334,83.5,134
1,4,9,0,76,1,2,3,3,3.42,334,83.5,134
1,4,10,0,97,1,2,3,3,3.42,334,83.5,134
1,4,10,0,97,1,2,3,3,3.42,334,83.5,134
1,1,0,0,364,1,5,3,3,3.42,334,83.5,134
1,1,0,0,364,1,5,3,3,3.42,334,83.5,134
1,1,9,0,424,1,6,3,3,3.42,334,83.5,134
1,1,9,0,424,1,6,3,3,3.42,334,83.5,134
1,1,9,0,81,1,2,3,3,3.42,334,83.5,134
1,1,9,0,81,1,2,3,3,3.42,334,83.5,134
1,2,9,0,567,1,2,3,3,3.42,334,83.5,134
1,2,9,0,567,1,2,3,3,3.42,334,83.5,134
1,2,9,0,484,1,15,3,3,3.42,334,83.5,134
1,2,9,0,484,1,15,3,3,3.42,334,83.5,134
1,2,9,0,484,1,15,3,3,3.42,334,83.5,134
1,2,9,0,484,1,15,3,3,3.42,334,83.5,134
1,4,9,0,172,1,0,3,3,3.42,334,83.5,134
1,4,9,0,172,1,0,3,3,3.42,334,83.5,134
1,4,9,0,432,1,5,3,3,3.42,334,83.5,134
1,4,9,0,432,1,5,3,3,3.42,334,83.5,134
1,4,9,0,267,1,4,3,3,3.42,334,83.5,134
1,4,9,0,267,1,4,3,3,3.42,334,83.5,134
0,4,10,0,262,1,4,3,3,3.37,226,56.5,80
0,4,10,0,262,1,4,3,3,3.47,226,56.5,80
0,4,14,0,74,1,15,0,0,3.37,226,56.5,80
0,4,14,0,74,1,15,0,0,3.47,226,56.5,80
0,4,39,0,379,1,2,3,3,3.37,226,56.5,80
0,4,39,0,379,1,2,3,3,3.47,226,56.5,80
0,4,50,0,405,1,4,3,3,3.37,226,56.5,80
0,4,50,0,405,1,4,3,3,3.47,226,56.5,80
0,4,61,0,376,1,8,3,3,3.37,226,56.5,80
0,4,61,0,376,1,8,3,3,3.47,226,56.5,80
0,3,5,0,47,1,2,4,4,3.37,226,56.5,80
0,3,5,0,47,1,2,4,4,3.47,226,56.5,80
0,3,44,0,564,1,2,4,4,3.37,226,56.5,80
0,3,44,0,564,1,2,4,4,3.47,226,56.5,80
0,3,44,0,357,1,15,4,4,3.37,226,56.5,80
0,3,44,0,357,1,15,4,4,3.47,226,56.5,80
0,3,44,0,170,1,6,4,4,3.37,226,56.5,80
0,3,44,0,170,1,6,4,4,3.47,226,56.5,80
0,4,44,0,277,1,0,4,4,3.37,226,56.5,80
0,4,44,0,277,1,0,4,4,3.47,226,56.5,80
0,4,44,0,183,1,2,4,4,3.37,226,56.5,80
0,4,44,0,183,1,2,4,4,3.47,226,56.5,80
0,4,44,0,583,1,2,4,4,3.37,226,56.5,80
0,4,44,0,583,1,2,4,4,3.47,226,56.5,80
0,4,64,0,631,1,0,4,4,3.37,226,56.5,80
0,4,64,0,631,1,0,4,4,3.47,226,56.5,80
0,3,5,0,45,1,2,4,4,3.37,226,56.5,80
0,3,5,0,45,1,2,4,4,3.47,226,56.5,80
0,3,44,0,358,1,15,4,4,3.37,226,56.5,80
0,3,44,0,358,1,15,4,4,3.47,226,56.5,80
0,3,44,0,433,1,2,4,4,3.37,226,56.5,80
0,3,44,0,433,1,2,4,4,3.47,226,56.5,80
0,4,44,0,333,1,0,4,4,3.37,226,56.5,80
0,4,44,0,333,1,0,4,4,3.47,226,56.5,80
0,4,44,0,372,1,7,4,4,3.37,226,56.5,80
0,4,44,0,372,1,7,4,4,3.47,226,56.5,80
0,4,44,0,246,1,2,4,4,3.37,226,56.5,80
0,4,44,0,246,1,2,4,4,3.47,226,56.5,80
0,4,52,0,625,1,0,4,4,3.37,226,56.5,80
0,4,52,0,625,1,0,4,4,3.47,226,56.5,80
0,1,9,0,361,1,0,3,3,3.37,226,56.5,80
0,1,9,0,361,1,0,3,3,3.47,226,56.5,80
0,1,9,0,206,1,6,3,3,3.37,226,56.5,80
0,1,9,0,206,1,6,3,3,3.47,226,56.5,80
0,1,9,0,373,1,4,3,3,3.37,226,56.5,80
0,1,9,0,373,1,4,3,3,3.47,226,56.5,80
0,2,9,0,348,1,4,3,3,3.37,226,56.5,80
0,2,9,0,348,1,4,3,3,3.47,226,56.5,80
0,2,9,0,353,1,4,3,3,3.37,226,56.5,80
0,2,9,0,353,1,4,3,3,3.47,226,56.5,80
0,2,18,0,366,1,4,3,3,3.37,226,56.5,80
0,2,18,0,366,1,4,3,3,3.47,226,56.5,80
0,4,9,0,491,1,0,3,3,3.37,226,56.5,80
0,4,9,0,491,1,0,3,3,3.47,226,56.5,80
0,4,9,0,76,1,0,3,3,3.37,226,56.5,80
0,4,9,0,76,1,0,3,3,3.47,226,56.5,80
0,4,10,0,97,1,5,3,3,3.37,226,56.5,80
0,4,10,0,97,1,5,3,3,3.47,226,56.5,80
0,0,0,0,364,1,0,2,2,3.37,226,56.5,80
0,0,0,0,364,1,0,2,2,3.47,226,56.5,80
0,0,9,0,422,1,4,2,2,3.37,226,56.5,80
0,0,9,0,422,1,4,2,2,3.47,226,56.5,80
0,0,9,0,79,1,2,2,2,3.37,226,56.5,80
0,0,9,0,79,1,2,2,2,3.47,226,56.5,80
0,5,9,0,534,1,4,2,2,3.37,226,56.5,80
0,5,9,0,534,1,4,2,2,3.47,226,56.5,80
0,5,9,0,172,1,0,2,2,3.37,226,56.5,80
0,5,9,0,172,1,0,2,2,3.47,226,56.5,80
0,5,9,0,267,1,5,2,2,3.37,226,56.5,80
0,5,9,0,267,1,5,2,2,3.47,226,56.5,80
0,6,9,0,605,1,13,4,0,3.37,226,56.5,80
0,6,9,0,605,1,13,4,0,3.47,226,56.5,80
0,6,9,0,567,1,4,2,2,3.37,226,56.5,80
0,6,9,0,567,1,4,2,2,3.47,226,56.5,80
0,0,9,0,484,1,13,1,0,3.37,226,56.5,80
0,0,9,0,484,1,13,1,0,3.47,226,56.5,80
1,1,10,0,160,1,7,2,2,2.88,164,41,75
1,1,14,0,74,1,15,0,0,2.88,164,41,75
1,1,14,0,154,1,4,2,2,2.88,164,41,75
1,1,33,0,216,1,8,3,3,2.88,164,41,75
1,1,55,0,135,1,2,3,3,2.88,164,41,75
1,1,55,0,282,1,4,3,3,2.88,164,41,75
1,2,10,0,276,1,6,3,3,2.88,164,41,75
1,2,14,0,74,1,15,0,0,2.88,164,41,75
1,2,14,0,156,1,0,2,2,2.88,164,41,75
1,2,17,0,623,1,15,3,3,2.88,164,41,75
1,2,33,0,216,1,8,3,3,2.88,164,41,75
1,2,55,0,152,1,6,3,3,2.88,164,41,75
1,2,61,0,284,1,4,3,3,2.88,164,41,75
1,4,10,0,160,1,4,2,2,2.88,164,41,75
1,4,14,0,74,1,15,0,0,2.88,164,41,75
1,4,14,0,155,1,0,2,2,2.88,164,41,75
1,4,30,0,291,1,6,4,4,2.88,164,41,75
1,4,33,0,216,1,8,3,3,2.88,164,41,75
1,4,38,0,321,1,0,1,1,2.88,164,41,75
1,4,55,0,282,1,5,3,3,2.88,164,41,75
1,1,1,0,345,1,7,3,3,2.88,164,41,75
1,1,9,0,473,1,10,3,3,2.88,164,41,75
1,1,10,0,430,1,7,3,3,2.88,164,41,75
1,1,14,0,74,1,15,0,0,2.88,164,41,75
1,2,10,0,185,1,4,3,3,2.88,164,41,75
1,2,10,0,446,1,4,3,3,2.88,164,41,75
1,2,14,0,74,1,15,0,0,2.88,164,41,75
1,2,14,0,639,1,2,3,3,2.88,164,41,75
1,2,14,0,465,1,5,4,4,2.88,164,41,75
1,2,33,0,213,1,6,3,3,2.88,164,41,75
1,4,2,0,116,1,5,3,3,2.88,164,41,75
1,4,10,0,406,1,5,3,3,2.88,164,41,75
1,4,14,0,74,1,15,0,0,2.88,164,41,75
1,4,17,0,496,1,15,1,1,2.88,164,41,75
1,4,17,0,641,1,2,3,3,2.88,164,41,75
1,4,52,0,415,1,2,3,3,2.88,164,41,75
1,1,10,0,25,1,5,3,3,2.88,164,41,75
1,1,10,0,232,1,4,3,3,2.88,164,41,75
1,1,10,0,271,1,15,3,3,2.88,164,41,75
1,1,14,0,74,1,15,0,0,2.88,164,41,75
1,1,14,0,584,1,0,3,3,2.88,164,41,75
1,2,10,0,232,1,15,3,3,2.88,164,41,75
1,2,10,0,271,1,15,2,2,2.88,164,41,75
1,2,10,0,271,1,15,2,2,2.88,164,41,75
1,2,14,0,74,1,15,0,0,2.88,164,41,75
1,2,14,0,69,1,15,3,3,2.88,164,41,75
1,2,22,0,289,1,15,3,3,2.88,164,41,75
1,2,52,0,438,1,15,3,3,2.88,164,41,75
1,4,10,0,256,1,15,2,2,2.88,164,41,75
1,4,10,0,232,1,5,3,3,2.88,164,41,75
1,4,10,0,261,1,6,3,3,2.88,164,41,75
1,4,10,0,271,1,15,3,3,2.88,164,41,75
1,4,14,0,74,1,15,0,0,2.88,164,41,75
1,4,61,0,200,1,9,3,3,2.88,164,41,75
1,0,9,3,202,1,6,1,1,2.88,164,41,75
1,0,9,3,361,1,5,2,2,2.88,164,41,75
1,0,9,3,206,1,0,2,2,2.88,164,41,75
1,0,9,3,373,1,2,2,2,2.88,164,41,75
1,0,39,0,32,1,2,3,3,2.88,164,41,75
1,5,9,3,76,1,0,2,2,2.88,164,41,75
1,5,9,3,491,1,0,2,2,2.88,164,41,75
1,5,15,3,97,1,2,2,2,2.88,164,41,75
1,6,9,0,348,1,0,2,2,2.88,164,41,75
1,6,9,0,353,1,5,2,2,2.88,164,41,75
1,6,20,0,366,1,2,2,2,2.88,164,41,75
1,0,0,3,364,1,5,2,2,2.88,164,41,75
1,0,9,0,201,1,2,2,2,2.88,164,41,75
1,0,9,3,606,1,15,2,2,2.88,164,41,75
1,5,9,3,172,1,0,2,2,2.88,164,41,75
1,5,9,3,422,1,0,2,2,2.88,164,41,75
1,5,9,3,79,1,0,2,2,2.88,164,41,75
1,6,9,3,146,1,0,2,2,2.88,164,41,75
1,6,9,3,484,1,15,1,1,2.88,164,41,75
1,6,9,3,567,1,0,2,2,2.88,164,41,75
1,1,14,0,74,1,15,0,0,3.73,147,36.75,52
1,1,17,0,124,1,2,3,3,3.73,147,36.75,52
1,1,17,0,586,1,0,3,3,3.73,147,36.75,52
1,1,17,0,340,1,2,3,3,3.73,147,36.75,52
1,1,17,0,132,1,5,1,1,3.73,147,36.75,52
1,1,17,0,579,1,4,3,3,3.73,147,36.75,52
1,1,37,0,306,1,2,3,3,3.73,147,36.75,52
1,1,39,0,379,1,1,3,3,3.73,147,36.75,52
1,2,2,0,263,1,15,1,1,3.73,147,36.75,52
1,2,14,0,74,1,13,0,0,3.73,147,36.75,52
1,2,17,0,600,1,2,3,3,3.73,147,36.75,52
1,2,17,0,598,1,0,3,3,3.73,147,36.75,52
1,2,17,0,93,1,0,3,3,3.73,147,36.75,52
1,2,17,0,554,1,15,3,3,3.73,147,36.75,52
