gender,trm_cde,department,delivery,ath_team_member,grade,hours_attempted,hours_earned,career_gpa,sum,average_creditsper_year,count
0,0,9,3,1,4,3,3,2.64,133,33.25,56
0,5,9,3,1,2,3,3,2.64,133,33.25,56
0,5,9,3,1,0,3,3,2.64,133,33.25,56
0,6,9,3,1,2,3,3,2.64,133,33.25,56
0,6,9,3,1,5,3,3,2.64,133,33.25,56
0,6,9,3,1,15,0,0,2.64,133,33.25,56
1,0,7,0,1,0,4,4,3.4,155,38.75,65
1,0,14,0,1,15,0,0,3.4,155,38.75,65
1,0,21,0,1,0,3,3,3.4,155,38.75,65
1,0,21,0,1,0,2,2,3.4,155,38.75,65
1,0,28,0,1,15,1,1,3.4,155,38.75,65
1,0,36,0,1,4,3,3,3.4,155,38.75,65
1,0,64,0,1,0,3,3,3.4,155,38.75,65
1,5,7,0,1,0,4,4,3.4,155,38.75,65
1,5,14,0,1,15,0,0,3.4,155,38.75,65
1,5,21,0,1,2,3,3,3.4,155,38.75,65
1,5,35,0,1,6,3,3,3.4,155,38.75,65
1,5,36,0,1,4,3,3,3.4,155,38.75,65
1,5,64,0,1,2,3,3,3.4,155,38.75,65
1,0,14,0,1,15,0,0,3.4,155,38.75,65
1,0,15,0,1,17,3,0,3.4,155,38.75,65
1,0,21,0,1,0,3,3,3.4,155,38.75,65
1,0,53,0,1,0,1,1,3.4,155,38.75,65
1,0,55,0,1,5,3,3,3.4,155,38.75,65
1,0,59,0,1,8,3,3,3.4,155,38.75,65
1,0,61,3,1,7,3,3,3.4,155,38.75,65
1,5,14,0,1,15,0,0,3.4,155,38.75,65
1,5,14,0,1,2,2,2,3.4,155,38.75,65
1,5,15,3,1,0,3,3,3.4,155,38.75,65
1,5,15,0,1,6,3,3,3.4,155,38.75,65
1,5,15,0,1,4,3,3,3.4,155,38.75,65
1,5,36,0,1,2,3,3,3.4,155,38.75,65
1,5,36,0,1,0,2,2,3.4,155,38.75,65
1,0,6,0,1,8,3,3,3.4,155,38.75,65
1,0,6,0,1,4,1,1,3.4,155,38.75,65
1,0,7,0,1,7,2,2,3.4,155,38.75,65
1,0,14,0,1,15,0,0,3.4,155,38.75,65
1,0,15,3,1,0,3,3,3.4,155,38.75,65
1,0,15,0,1,5,3,3,3.4,155,38.75,65
1,0,15,0,1,2,3,3,3.4,155,38.75,65
1,0,53,0,1,0,1,1,3.4,155,38.75,65
1,5,14,0,1,15,0,0,3.4,155,38.75,65
1,5,15,0,1,5,3,3,3.4,155,38.75,65
1,5,15,0,1,4,3,3,3.4,155,38.75,65
1,5,15,0,1,15,3,3,3.4,155,38.75,65
1,5,44,3,1,2,3,3,3.4,155,38.75,65
1,5,59,0,1,4,3,3,3.4,155,38.75,65
1,0,3,0,1,15,4,4,3.4,155,38.75,65
1,0,9,0,1,2,3,3,3.4,155,38.75,65
1,0,14,0,1,15,0,0,3.4,155,38.75,65
1,0,15,0,1,2,3,3,3.4,155,38.75,65
1,0,15,0,1,0,1,1,3.4,155,38.75,65
1,0,39,0,1,0,4,4,3.4,155,38.75,65
1,5,3,0,1,4,4,4,3.4,155,38.75,65
1,5,14,0,1,15,0,0,3.4,155,38.75,65
1,5,15,0,1,15,3,3,3.4,155,38.75,65
1,5,15,0,1,2,2,2,3.4,155,38.75,65
1,5,39,3,1,4,3,3,3.4,155,38.75,65
1,5,9,3,1,2,3,3,3.4,155,38.75,65
1,5,9,3,1,0,3,3,3.4,155,38.75,65
1,6,9,3,1,5,3,3,3.4,155,38.75,65
1,6,9,3,1,0,3,3,3.4,155,38.75,65
1,0,9,3,1,6,3,3,3.4,155,38.75,65
1,0,20,3,1,0,3,3,3.4,155,38.75,65
1,5,9,3,1,2,3,3,3.4,155,38.75,65
1,5,9,3,1,2,3,3,3.4,155,38.75,65
1,6,0,3,1,4,3,3,3.4,155,38.75,65
1,6,9,3,1,0,3,3,3.4,155,38.75,65
1,0,9,3,1,2,3,3,3.4,155,38.75,65
1,0,9,3,1,4,3,3,3.4,155,38.75,65
1,0,9,3,1,15,0,0,3.4,155,38.75,65
0,0,14,0,1,15,0,0,3.47,131,32.75,58
0,0,15,0,1,11,3,3,3.47,131,32.75,58
0,0,21,0,1,0,3,3,3.47,131,32.75,58
0,0,28,0,1,15,1,1,3.47,131,32.75,58
0,0,36,0,1,6,3,3,3.47,131,32.75,58
0,0,53,0,1,0,1,1,3.47,131,32.75,58
0,0,64,0,1,16,2,2,3.47,131,32.75,58
0,5,7,0,1,0,4,4,3.47,131,32.75,58
0,5,13,0,1,0,2,2,3.47,131,32.75,58
0,5,14,0,1,15,0,0,3.47,131,32.75,58
0,5,21,0,1,2,2,2,3.47,131,32.75,58
0,5,36,0,1,5,3,3,3.47,131,32.75,58
0,5,53,0,1,0,1,1,3.47,131,32.75,58
0,5,64,0,1,2,3,3,3.47,131,32.75,58
0,0,6,0,1,4,3,3,3.47,131,32.75,58
0,0,6,0,1,5,1,1,3.47,131,32.75,58
0,0,7,0,1,0,3,3,3.47,131,32.75,58
0,0,14,0,1,15,0,0,3.47,131,32.75,58
0,0,21,0,1,0,3,3,3.47,131,32.75,58
0,0,39,0,1,0,3,3,3.47,131,32.75,58
0,0,53,0,1,0,1,1,3.47,131,32.75,58
0,0,64,0,1,9,3,3,3.47,131,32.75,58
0,5,14,0,1,13,0,0,3.47,131,32.75,58
0,5,21,0,1,5,3,3,3.47,131,32.75,58
0,5,25,0,1,0,3,3,3.47,131,32.75,58
0,5,35,0,1,5,3,3,3.47,131,32.75,58
0,5,36,0,1,2,3,3,3.47,131,32.75,58
0,5,39,0,1,6,3,3,3.47,131,32.75,58
0,5,59,0,1,6,3,3,3.47,131,32.75,58
0,0,0,0,1,4,3,3,3.47,131,32.75,58
0,0,7,0,1,4,3,3,3.47,131,32.75,58
0,0,9,0,1,0,3,3,3.47,131,32.75,58
0,0,9,0,1,5,3,3,3.47,131,32.75,58
0,0,14,0,1,15,0,0,3.47,131,32.75,58
0,0,46,0,1,2,3,3,3.47,131,32.75,58
0,0,53,0,1,0,1,1,3.47,131,32.75,58
0,5,0,0,1,5,3,3,3.47,131,32.75,58
0,5,9,3,1,2,3,3,3.47,131,32.75,58
0,5,14,0,1,15,0,0,3.47,131,32.75,58
0,5,20,0,1,0,3,3,3.47,131,32.75,58
0,5,46,3,1,0,3,3,3.47,131,32.75,58
0,5,55,0,1,0,3,3,3.47,131,32.75,58
0,5,64,0,1,0,3,3,3.47,131,32.75,58
0,6,9,0,1,15,3,3,3.47,131,32.75,58
0,0,14,0,1,15,0,0,3.47,131,32.75,58
0,0,14,0,1,2,2,2,3.47,131,32.75,58
0,0,20,0,1,0,3,3,3.47,131,32.75,58
0,0,39,0,1,4,3,3,3.47,131,32.75,58
0,0,46,3,1,5,3,3,3.47,131,32.75,58
0,0,46,3,1,2,3,3,3.47,131,32.75,58
0,0,53,0,1,0,1,1,3.47,131,32.75,58
0,5,9,0,1,2,3,3,3.47,131,32.75,58
0,5,9,3,1,4,3,3,3.47,131,32.75,58
0,5,9,0,1,5,3,3,3.47,131,32.75,58
0,5,9,3,1,2,3,3,3.47,131,32.75,58
0,5,9,0,1,2,3,3,3.47,131,32.75,58
0,5,14,0,1,15,0,0,3.47,131,32.75,58
0,5,53,0,1,0,1,1,3.47,131,32.75,58
0,0,7,0,1,0,4,4,3.6,167,41.75,71
0,0,12,0,1,9,4,4,3.6,167,41.75,71
0,0,12,0,1,5,1,1,3.6,167,41.75,71
0,0,14,0,1,15,0,0,3.6,167,41.75,71
0,0,28,0,1,15,1,1,3.6,167,41.75,71
0,0,53,0,1,0,1,1,3.6,167,41.75,71
0,0,64,0,1,4,3,3,3.6,167,41.75,71
0,5,6,0,1,6,3,3,3.6,167,41.75,71
0,5,6,0,1,0,1,1,3.6,167,41.75,71
0,5,12,0,1,9,4,4,3.6,167,41.75,71
0,5,12,0,1,4,1,1,3.6,167,41.75,71
0,5,14,0,1,15,0,0,3.6,167,41.75,71
0,5,51,0,1,4,3,3,3.6,167,41.75,71
0,5,53,0,1,0,1,1,3.6,167,41.75,71
0,0,0,0,1,2,3,3,3.6,167,41.75,71
0,0,9,0,1,0,3,3,3.6,167,41.75,71
0,0,9,0,1,5,3,3,3.6,167,41.75,71
0,0,14,0,1,15,0,0,3.6,167,41.75,71
0,0,20,0,1,2,3,3,3.6,167,41.75,71
0,0,36,0,1,2,3,3,3.6,167,41.75,71
0,0,53,0,1,0,1,1,3.6,167,41.75,71
0,5,0,0,1,2,3,3,3.6,167,41.75,71
0,5,7,0,1,0,4,4,3.6,167,41.75,71
0,5,13,0,1,0,2,2,3.6,167,41.75,71
0,5,14,0,1,15,0,0,3.6,167,41.75,71
0,5,14,0,1,0,2,2,3.6,167,41.75,71
0,5,20,0,1,2,3,3,3.6,167,41.75,71
0,5,36,0,1,5,3,3,3.6,167,41.75,71
0,0,0,0,1,2,3,3,3.6,167,41.75,71
0,0,0,0,1,2,3,3,3.6,167,41.75,71
0,0,14,0,1,15,0,0,3.6,167,41.75,71
0,0,23,0,1,2,3,3,3.6,167,41.75,71
0,0,36,0,1,0,3,3,3.6,167,41.75,71
0,0,46,0,1,0,3,3,3.6,167,41.75,71
0,0,64,0,1,6,3,3,3.6,167,41.75,71
0,5,0,0,1,0,3,3,3.6,167,41.75,71
0,5,0,0,1,0,3,3,3.6,167,41.75,71
0,5,0,0,1,2,3,3,3.6,167,41.75,71
0,5,9,0,1,0,3,3,3.6,167,41.75,71
0,5,14,0,1,15,0,0,3.6,167,41.75,71
0,5,53,0,1,0,1,1,3.6,167,41.75,71
0,5,55,0,1,2,3,3,3.6,167,41.75,71
0,5,64,3,1,0,1,1,3.6,167,41.75,71
0,6,15,3,1,0,3,3,3.6,167,41.75,71
0,0,0,0,1,0,3,3,3.6,167,41.75,71
0,0,0,0,1,0,3,3,3.6,167,41.75,71
0,0,0,3,1,2,3,3,3.6,167,41.75,71
0,0,7,0,1,0,3,3,3.6,167,41.75,71
0,0,9,3,1,0,3,3,3.6,167,41.75,71
0,0,14,0,1,15,0,0,3.6,167,41.75,71
0,0,21,0,1,0,3,3,3.6,167,41.75,71
0,5,0,0,1,5,3,3,3.6,167,41.75,71
0,5,0,0,1,15,3,3,3.6,167,41.75,71
0,5,9,3,1,0,3,3,3.6,167,41.75,71
0,5,9,0,1,0,3,3,3.6,167,41.75,71
0,5,9,3,1,0,3,3,3.6,167,41.75,71
0,5,14,0,1,15,0,0,3.6,167,41.75,71
0,5,9,3,1,2,3,3,3.6,167,41.75,71
0,6,9,3,1,0,3,3,3.6,167,41.75,71
0,6,9,3,1,0,3,3,3.6,167,41.75,71
0,0,9,3,1,0,3,3,3.6,167,41.75,71
0,0,20,3,1,0,3,3,3.6,167,41.75,71
0,5,9,3,1,0,3,3,3.6,167,41.75,71
0,5,9,3,1,2,3,3,3.6,167,41.75,71
0,6,0,3,1,4,3,3,3.6,167,41.75,71
0,6,9,3,1,2,3,3,3.6,167,41.75,71
0,0,9,3,1,0,3,3,3.6,167,41.75,71
0,0,9,3,1,2,3,3,3.6,167,41.75,71
0,5,9,3,1,2,3,3,3.6,167,41.75,71
0,5,9,3,1,15,0,0,3.6,167,41.75,71
1,6,39,0,1,5,3,3,3.33,124,31,51
1,0,0,0,1,2,3,3,3.33,124,31,51
1,0,7,0,1,7,2,2,3.33,124,31,51
1,0,9,0,1,4,3,3,3.33,124,31,51
1,0,14,0,1,15,0,0,3.33,124,31,51
1,0,53,0,1,0,1,1,3.33,124,31,51
1,0,55,0,1,4,3,3,3.33,124,31,51
1,0,64,0,1,6,3,3,3.33,124,31,51
1,5,0,0,1,2,3,3,3.33,124,31,51
1,5,13,0,1,5,2,2,3.33,124,31,51
1,5,14,0,1,13,0,0,3.33,124,31,51
1,5,20,0,1,2,3,3,3.33,124,31,51
1,5,35,3,1,8,3,3,3.33,124,31,51
1,5,36,0,1,5,3,3,3.33,124,31,51
1,5,53,0,1,0,1,1,3.33,124,31,51
1,0,0,0,1,6,3,3,3.33,124,31,51
1,0,0,0,1,4,3,3,3.33,124,31,51
1,0,14,0,1,13,0,0,3.33,124,31,51
1,0,20,3,1,5,3,3,3.33,124,31,51
1,0,39,0,1,6,3,3,3.33,124,31,51
1,0,46,0,1,2,3,3,3.33,124,31,51
1,0,53,0,1,0,1,1,3.33,124,31,51
1,0,64,0,1,0,1,1,3.33,124,31,51
1,5,0,0,1,0,3,3,3.33,124,31,51
1,5,0,0,1,0,3,3,3.33,124,31,51
1,5,0,0,1,4,3,3,3.33,124,31,51
1,5,9,0,1,5,3,3,3.33,124,31,51
1,5,14,0,1,13,0,0,3.33,124,31,51
1,6,44,3,1,4,3,3,3.33,124,31,51
1,6,44,3,1,4,3,3,3.33,124,31,51
1,0,0,2,1,2,3,3,3.33,124,31,51
1,0,0,2,1,0,3,3,3.33,124,31,51
1,0,0,0,1,2,3,3,3.33,124,31,51
1,0,0,0,1,2,3,3,3.33,124,31,51
1,0,0,3,1,0,3,3,3.33,124,31,51
1,0,9,0,1,5,3,3,3.33,124,31,51
1,0,14,0,1,13,0,0,3.33,124,31,51
1,5,0,0,1,15,3,3,3.33,124,31,51
1,5,0,3,1,2,3,3,3.33,124,31,51
1,5,9,3,1,0,3,3,3.33,124,31,51
1,5,9,3,1,2,3,3,3.33,124,31,51
1,6,0,3,1,2,3,3,3.33,124,31,51
1,6,0,3,1,2,3,3,3.33,124,31,51
1,6,9,3,1,0,3,3,3.33,124,31,51
1,6,9,3,1,5,3,3,3.33,124,31,51
1,0,0,3,1,0,3,3,3.33,124,31,51
1,0,9,3,1,5,3,3,3.33,124,31,51
1,0,9,3,1,0,3,3,3.33,124,31,51
1,0,9,3,1,15,0,0,3.33,124,31,51
1,0,20,3,1,0,3,3,3.33,124,31,51
0,0,0,3,1,4,3,3,3.56,174,43.5,70
0,0,0,3,1,4,3,3,3.56,174,43.5,70
0,0,9,0,1,5,3,3,3.56,174,43.5,70
0,0,9,0,1,5,3,3,3.56,174,43.5,70
0,0,9,0,1,0,3,3,3.56,174,43.5,70
0,0,9,0,1,0,3,3,3.56,174,43.5,70
0,0,9,0,1,5,3,3,3.56,174,43.5,70
0,0,9,0,1,5,3,3,3.56,174,43.5,70
0,0,14,0,1,15,0,0,3.56,174,43.5,70
0,0,14,0,1,15,0,0,3.56,174,43.5,70
0,0,53,0,1,0,1,1,3.56,174,43.5,70
0,0,53,0,1,0,1,1,3.56,174,43.5,70
0,5,7,0,1,0,4,4,3.56,174,43.5,70
0,5,7,0,1,0,4,4,3.56,174,43.5,70
0,5,9,0,1,2,3,3,3.56,174,43.5,70
0,5,9,0,1,2,3,3,3.56,174,43.5,70
0,5,14,0,1,15,0,0,3.56,174,43.5,70
0,5,14,0,1,15,0,0,3.56,174,43.5,70
0,5,39,3,1,4,3,3,3.56,174,43.5,70
0,5,39,3,1,4,3,3,3.56,174,43.5,70
0,5,44,3,1,6,3,3,3.56,174,43.5,70
0,5,44,3,1,6,3,3,3.56,174,43.5,70
0,5,64,3,1,0,1,1,3.56,174,43.5,70
0,5,64,3,1,0,1,1,3.56,174,43.5,70
0,0,7,0,1,0,3,3,3.56,174,43.5,70
0,0,7,0,1,0,3,3,3.56,174,43.5,70
0,0,7,0,1,0,3,3,3.56,174,43.5,70
0,0,7,0,1,0,3,3,3.56,174,43.5,70
0,0,9,0,1,2,3,3,3.56,174,43.5,70
0,0,9,0,1,2,3,3,3.56,174,43.5,70
0,0,14,0,1,13,0,0,3.56,174,43.5,70
0,0,14,0,1,13,0,0,3.56,174,43.5,70
0,0,46,0,1,0,3,3,3.56,174,43.5,70
0,0,46,0,1,0,3,3,3.56,174,43.5,70
0,5,9,0,1,4,3,3,3.56,174,43.5,70
0,5,9,0,1,4,3,3,3.56,174,43.5,70
0,5,9,0,1,2,3,3,3.56,174,43.5,70
0,5,9,0,1,2,3,3,3.56,174,43.5,70
0,5,9,0,1,15,3,3,3.56,174,43.5,70
0,5,9,0,1,15,3,3,3.56,174,43.5,70
0,5,9,0,1,2,3,3,3.56,174,43.5,70
0,5,9,0,1,2,3,3,3.56,174,43.5,70
0,5,14,0,1,13,0,0,3.56,174,43.5,70
0,5,14,0,1,13,0,0,3.56,174,43.5,70
0,0,9,3,1,5,3,3,3.56,174,43.5,70
0,0,9,3,1,5,3,3,3.56,174,43.5,70
0,0,9,3,1,0,3,3,3.56,174,43.5,70
0,0,9,3,1,0,3,3,3.56,174,43.5,70
0,0,9,3,1,0,3,3,3.56,174,43.5,70
0,0,9,3,1,0,3,3,3.56,174,43.5,70
0,0,20,3,1,0,3,3,3.56,174,43.5,70
0,0,20,3,1,0,3,3,3.56,174,43.5,70
0,5,9,3,1,2,3,3,3.56,174,43.5,70
0,5,9,3,1,2,3,3,3.56,174,43.5,70
0,5,9,3,1,0,3,3,3.56,174,43.5,70
0,5,9,3,1,0,3,3,3.56,174,43.5,70
0,5,9,3,1,0,3,3,3.56,174,43.5,70
0,5,9,3,1,0,3,3,3.56,174,43.5,70
0,5,9,3,1,0,3,3,3.56,174,43.5,70
0,5,9,3,1,0,3,3,3.56,174,43.5,70
0,6,0,3,1,2,3,3,3.56,174,43.5,70
0,6,0,3,1,2,3,3,3.56,174,43.5,70
0,6,9,3,1,0,3,3,3.56,174,43.5,70
0,6,9,3,1,0,3,3,3.56,174,43.5,70
0,6,9,3,1,5,3,3,3.56,174,43.5,70
0,6,9,3,1,5,3,3,3.56,174,43.5,70
0,6,9,3,1,0,3,3,3.56,174,43.5,70
0,6,9,3,1,0,3,3,3.56,174,43.5,70
0,6,9,3,1,15,0,0,3.56,174,43.5,70
0,6,9,3,1,15,0,0,3.56,174,43.5,70
0,0,7,0,1,0,4,4,3.44,198,49.5,84
0,0,7,0,1,0,4,4,3.66,198,49.5,84
0,0,13,0,1,0,2,2,3.44,198,49.5,84
0,0,13,0,1,0,2,2,3.66,198,49.5,84
0,0,14,0,1,15,0,0,3.44,198,49.5,84
0,0,14,0,1,15,0,0,3.66,198,49.5,84
0,0,15,0,1,5,3,3,3.44,198,49.5,84
0,0,15,0,1,5,3,3,3.66,198,49.5,84
0,0,59,0,1,2,3,3,3.44,198,49.5,84
0,0,59,0,1,2,3,3,3.66,198,49.5,84
0,0,59,0,1,5,3,3,3.44,198,49.5,84
0,0,59,0,1,5,3,3,3.66,198,49.5,84
0,5,14,0,1,15,0,0,3.44,198,49.5,84
0,5,14,0,1,15,0,0,3.66,198,49.5,84
0,5,15,0,1,0,3,3,3.44,198,49.5,84
0,5,15,0,1,0,3,3,3.66,198,49.5,84
0,5,39,0,1,2,3,3,3.44,198,49.5,84
0,5,39,0,1,2,3,3,3.66,198,49.5,84
0,5,59,0,1,4,3,3,3.44,198,49.5,84
0,5,59,0,1,4,3,3,3.66,198,49.5,84
0,5,59,0,1,0,3,3,3.44,198,49.5,84
0,5,59,0,1,0,3,3,3.66,198,49.5,84
0,0,14,0,1,15,0,0,3.44,198,49.5,84
0,0,14,0,1,15,0,0,3.66,198,49.5,84
0,0,15,0,1,5,3,3,3.44,198,49.5,84
0,0,15,0,1,5,3,3,3.66,198,49.5,84
0,0,15,0,1,0,3,3,3.44,198,49.5,84
0,0,15,0,1,0,3,3,3.66,198,49.5,84
0,0,59,0,1,5,3,3,3.44,198,49.5,84
0,0,59,0,1,5,3,3,3.66,198,49.5,84
0,0,59,0,1,2,3,3,3.44,198,49.5,84
0,0,59,0,1,2,3,3,3.66,198,49.5,84
0,0,59,0,1,0,3,3,3.44,198,49.5,84
0,0,59,0,1,0,3,3,3.66,198,49.5,84
0,0,59,0,1,5,3,3,3.44,198,49.5,84
0,0,59,0,1,5,3,3,3.66,198,49.5,84
0,5,7,3,1,0,4,4,3.44,198,49.5,84
0,5,7,3,1,0,4,4,3.66,198,49.5,84
0,5,14,0,1,13,0,0,3.44,198,49.5,84
0,5,14,0,1,13,0,0,3.66,198,49.5,84
0,5,15,0,1,5,3,3,3.44,198,49.5,84
0,5,15,0,1,5,3,3,3.66,198,49.5,84
0,5,39,0,1,2,3,3,3.44,198,49.5,84
0,5,39,0,1,2,3,3,3.66,198,49.5,84
0,5,59,0,1,2,3,3,3.44,198,49.5,84
0,5,59,0,1,2,3,3,3.66,198,49.5,84
0,5,59,0,1,2,3,3,3.44,198,49.5,84
0,5,59,0,1,2,3,3,3.66,198,49.5,84
0,5,59,0,1,0,2,2,3.44,198,49.5,84
0,5,59,0,1,0,2,2,3.66,198,49.5,84
0,0,9,3,1,2,3,3,3.44,198,49.5,84
0,0,9,3,1,2,3,3,3.66,198,49.5,84
0,0,20,3,1,0,3,3,3.44,198,49.5,84
0,0,20,3,1,0,3,3,3.66,198,49.5,84
0,5,9,3,1,2,3,3,3.44,198,49.5,84
0,5,9,3,1,2,3,3,3.66,198,49.5,84
0,5,9,3,1,0,3,3,3.44,198,49.5,84
0,5,9,3,1,0,3,3,3.66,198,49.5,84
0,6,0,3,1,0,3,3,3.44,198,49.5,84
0,6,0,3,1,0,3,3,3.66,198,49.5,84
0,6,9,3,1,2,3,3,3.44,198,49.5,84
0,6,9,3,1,2,3,3,3.66,198,49.5,84
0,0,9,3,1,4,3,3,3.44,198,49.5,84
0,0,9,3,1,4,3,3,3.66,198,49.5,84
0,0,9,3,1,7,3,3,3.44,198,49.5,84
0,0,9,3,1,7,3,3,3.66,198,49.5,84
0,5,9,3,1,5,3,3,3.44,198,49.5,84
0,5,9,3,1,5,3,3,3.66,198,49.5,84
0,5,9,3,1,5,3,3,3.44,198,49.5,84
0,5,9,3,1,5,3,3,3.66,198,49.5,84
0,6,9,3,1,5,3,3,3.44,198,49.5,84
0,6,9,3,1,5,3,3,3.66,198,49.5,84
0,6,9,3,1,5,3,3,3.44,198,49.5,84
0,6,9,3,1,5,3,3,3.66,198,49.5,84
0,6,9,3,1,13,0,0,3.44,198,49.5,84
0,6,9,3,1,13,0,0,3.66,198,49.5,84
0,5,9,3,1,13,0,0,3.44,198,49.5,84
0,5,9,3,1,13,0,0,3.66,198,49.5,84
0,0,9,3,1,13,0,0,3.44,198,49.5,84
0,0,9,3,1,13,0,0,3.66,198,49.5,84
0,5,9,3,1,13,0,0,3.44,198,49.5,84
0,5,9,3,1,13,0,0,3.66,198,49.5,84
0,0,9,3,1,13,0,0,3.44,198,49.5,84
0,0,9,3,1,13,0,0,3.66,198,49.5,84
0,0,7,3,1,2,4,4,3.2,204,51,70
0,0,7,3,1,2,4,4,3.2,204,51,70
0,0,55,3,1,8,3,3,3.2,204,51,70
0,0,55,3,1,8,3,3,3.2,204,51,70
0,5,7,3,1,2,4,4,3.2,204,51,70
0,5,7,3,1,2,4,4,3.2,204,51,70
0,5,20,3,1,7,3,3,3.2,204,51,70
0,5,20,3,1,7,3,3,3.2,204,51,70
0,5,35,3,1,0,3,3,3.2,204,51,70
0,5,35,3,1,0,3,3,3.2,204,51,70
0,5,44,3,1,0,3,3,3.2,204,51,70
0,5,44,3,1,0,3,3,3.2,204,51,70
0,5,64,3,1,0,1,1,3.2,204,51,70
0,5,64,3,1,0,1,1,3.2,204,51,70
0,6,23,3,1,5,3,3,3.2,204,51,70
0,6,23,3,1,5,3,3,3.2,204,51,70
0,6,44,3,1,6,3,3,3.2,204,51,70
0,6,44,3,1,6,3,3,3.2,204,51,70
0,6,44,3,1,2,3,3,3.2,204,51,70
0,6,44,3,1,2,3,3,3.2,204,51,70
0,6,46,3,1,8,3,3,3.2,204,51,70
0,6,46,3,1,8,3,3,3.2,204,51,70
0,0,0,3,1,4,3,3,3.2,204,51,70
0,0,0,3,1,4,3,3,3.2,204,51,70
0,0,0,3,1,6,3,3,3.2,204,51,70
0,0,0,3,1,6,3,3,3.2,204,51,70
0,0,44,3,1,8,3,3,3.2,204,51,70
0,0,44,3,1,8,3,3,3.2,204,51,70
0,0,44,3,1,2,3,3,3.2,204,51,70
0,0,44,3,1,2,3,3,3.2,204,51,70
0,5,44,1,1,4,3,3,3.2,204,51,70
0,5,44,1,1,4,3,3,3.2,204,51,70
0,5,44,3,1,8,3,3,3.2,204,51,70
0,5,44,3,1,8,3,3,3.2,204,51,70
0,5,44,3,1,8,3,3,3.2,204,51,70
0,5,44,3,1,8,3,3,3.2,204,51,70
0,5,46,3,1,0,3,3,3.2,204,51,70
0,5,46,3,1,0,3,3,3.2,204,51,70
0,6,44,3,1,0,3,3,3.2,204,51,70
0,6,44,3,1,0,3,3,3.2,204,51,70
0,6,44,3,1,2,3,3,3.2,204,51,70
0,6,44,3,1,2,3,3,3.2,204,51,70
0,6,46,3,1,0,3,3,3.2,204,51,70
0,6,46,3,1,0,3,3,3.2,204,51,70
0,5,9,3,1,0,3,3,3.2,204,51,70
0,5,9,3,1,0,3,3,3.2,204,51,70
0,5,9,3,1,2,3,3,3.2,204,51,70
0,5,9,3,1,2,3,3,3.2,204,51,70
0,5,9,3,1,0,3,3,3.2,204,51,70
0,5,9,3,1,0,3,3,3.2,204,51,70
0,5,9,3,1,0,3,3,3.2,204,51,70
0,5,9,3,1,0,3,3,3.2,204,51,70
0,6,0,3,1,8,3,3,3.2,204,51,70
0,6,0,3,1,8,3,3,3.2,204,51,70
0,6,9,3,1,0,3,3,3.2,204,51,70
0,6,9,3,1,0,3,3,3.2,204,51,70
0,6,9,3,1,2,3,3,3.2,204,51,70
0,6,9,3,1,2,3,3,3.2,204,51,70
0,6,9,3,1,0,3,3,3.2,204,51,70
0,6,9,3,1,0,3,3,3.2,204,51,70
0,0,9,3,1,0,3,3,3.2,204,51,70
0,0,9,3,1,0,3,3,3.2,204,51,70
0,0,9,3,1,0,3,3,3.2,204,51,70
0,0,9,3,1,0,3,3,3.2,204,51,70
0,0,9,3,1,0,3,3,3.2,204,51,70
0,0,9,3,1,0,3,3,3.2,204,51,70
0,0,9,3,1,15,0,0,3.2,204,51,70
0,0,9,3,1,15,0,0,3.2,204,51,70
0,0,20,3,1,2,3,3,3.2,204,51,70
0,0,20,3,1,2,3,3,3.2,204,51,70
1,0,7,0,1,0,3,3,3.81,146,36.5,61
1,0,9,0,1,0,3,3,3.81,146,36.5,61
1,0,14,0,1,15,0,0,3.81,146,36.5,61
1,0,21,0,1,2,3,3,3.81,146,36.5,61
1,0,28,0,1,15,1,1,3.81,146,36.5,61
1,0,36,0,1,2,3,3,3.81,146,36.5,61
1,0,53,0,1,0,1,1,3.81,146,36.5,61
1,5,6,0,1,2,3,3,3.81,146,36.5,61
1,5,6,0,1,0,1,1,3.81,146,36.5,61
1,5,7,0,1,0,3,3,3.81,146,36.5,61
1,5,14,0,1,15,0,0,3.81,146,36.5,61
1,5,36,0,1,4,3,3,3.81,146,36.5,61
1,5,53,0,1,0,1,1,3.81,146,36.5,61
1,5,53,0,1,0,2,2,3.81,146,36.5,61
1,0,14,0,1,15,0,0,3.81,146,36.5,61
1,0,21,0,1,0,3,3,3.81,146,36.5,61
1,0,21,0,1,0,3,3,3.81,146,36.5,61
1,0,36,0,1,2,3,3,3.81,146,36.5,61
1,0,36,0,1,6,2,2,3.81,146,36.5,61
1,0,53,0,1,0,1,1,3.81,146,36.5,61
1,0,55,0,1,0,3,3,3.81,146,36.5,61
1,5,7,0,1,0,2,2,3.81,146,36.5,61
1,5,14,0,1,15,0,0,3.81,146,36.5,61
1,5,39,0,1,0,3,3,3.81,146,36.5,61
1,5,39,0,1,2,3,3,3.81,146,36.5,61
1,5,53,0,1,0,1,1,3.81,146,36.5,61
1,5,59,0,1,4,3,3,3.81,146,36.5,61
1,0,14,0,1,15,0,0,3.81,146,36.5,61
1,0,21,0,1,15,2,2,3.81,146,36.5,61
1,0,21,0,1,0,3,3,3.81,146,36.5,61
1,0,21,0,1,0,3,3,3.81,146,36.5,61
1,0,35,3,1,0,3,3,3.81,146,36.5,61
1,0,53,0,1,0,1,1,3.81,146,36.5,61
